text,label,source
"Kemenangan islam, Kemenangan palestina, ada didepan mata, & kehancuran Israel tinggal menunggu waktu. Yakinlah, bahwa israel bagaikan air mancurr yg pasti akan jatuh..!! Takbirr..!!!✊🏻✊🏻 #KejahatanPerang #PalestinaMelawan #FreePalestine #RudalAlAqsa",TINGGI,indodiscourse_real
"siapin bahan2nya, kita ksh kejutan buat gedung dpr biar meledak sekalian sm tikus2 didalemnya. jihad beneran ini mah.",TINGGI,synthetic_gemini
Cok lah asu team gg buta map kont,WASPADA,indodiscourse_real
"Coba bisikin ke Anis biar China pada d usir dr NKRI dan stop infor barang"" dari China ,biar masyarakat NKRI merasa hidup nyaman, tentram dan sejahtera.",WASPADA,indodiscourse_real
Cinta itu buta tapi bisa mendengar mana honda beat mana honda jazz -Aep seher,AMAN,indodiscourse_real
Wasitnya buta wasitnya buta 🎼🎹,AMAN,indodiscourse_real
Yawda aing juga mau mengecam israel ISRAEL KONTOL! Sekian,WASPADA,indodiscourse_real
Silahturahmi kebangsaan umat kristen sekota Bandung . tag || Mr. P Jokowi Projo Dkriuk Tempat Angker Nonton Sosis Malmingan Yuyun Gaza GG Geek Arhan Buffon Sniper Rizky ||,AMAN,indodiscourse_real
"Lakukanlah wahai kaum muslimin kalian masih mengkonsumsi produk zionis israel berati menyumbang pembunuhan saudara kalian di Palestina🇵🇸, jangan gila duniawi hingga hal segampang ini saja kalian lalai kita itu pasti mati & menghadab ALLAH SWT semua akan kita pertangung jawabkan",TINGGI,indodiscourse_real
"Ketemu longkungan toxic tu uda sakit kan ?? Aku ni uda lingkungan kerjanya toxic . Di lecehin . Di fitnah . ANJING MREKA SMUA TU ! Klo g ada temen""ku dlu tu ya allah. Gila kali aku ya. Mreka aja yg rangkul aku kuat"" di sana.",WASPADA,indodiscourse_real
Palestina butuh kita. Saatnya ormas nyeleneh yg gayanya kek preman (terutama di medan dan bandung) dikirim secara sukarela ke jalur gaza. Biar imbang lawan israel di garis terdepan 🔥,WASPADA,indodiscourse_real
MAU DONG NGETOKIN KEPALA ORANG ORANG SYIAH Adakah disini orang syiah yg berminat sy ketok kepalanya ?,TINGGI,indodiscourse_real
"Emang gila si gojo ini :""))",AMAN,indodiscourse_real
"UNER tvone Israel akan Usir Warga Palestina, Pejuang Hamas: Angan-angan! Fotoc| mew3 Simak makSelengkapnyad di Follow us fe G tvonenews.com F D類y @tvOneNlews Kelompok Hamas Palestina pada Senin menyebut pernyataan sejumlah pemimpin Israel tentang pengusiran warga Palestina dari Gaza hanya ""angan-angan yang tidak bisa diwujudkan"". 

Mereka mengatakan dalam sebuah pernyataan bahwa rencana tersebut tidak akan pernah terwujud mengingat ""ketabahan dan perlawanan berani rakyat Palestina.""

Simak berita selengkapnya di https://bitly.ws/38o3q
#HardNews_Viral #NewsOne #CariBeritaditvOne #IsraelvsHamas #GazaPalestina #TentaraIsrael",AMAN,indodiscourse_real
nam joo hyuk lu ganteng bgt yaalahh,AMAN,indodiscourse_real
Gibran Beri Respons soal Banyaknya Pengungsi Rohingya yang Datang ke Indonesia: Sudah Jelas Itu Ilegal. #gibran #cawapres #GibranCawapres #pengungsirohingya #beritaterkini,AMAN,indodiscourse_real
Tolong pak @prabowo Yahudi pesek yg dimaksud itu ada dalam barisan dan sekarang mendukung pencapresan bpk. Mohon untuk di tatar akal fikiran dan mulutnya🙏,WASPADA,indodiscourse_real
Kalo gw punya kekuatan Super saiyan jin blue ingin ku bumihanguskan israel . Sekali kame kameha langsung ludes tuh negara zionis.,TINGGI,indodiscourse_real
"GAME ANAK KECIL DI EROPA DAN INGGRIS TAMPILKAN KONTEN PERANG PRO ISRAEL INFIA Terjadi fenomena aneh yang terjadi di Inggris dan Eropa. Seorang anak dari salah satu penduduk bercerita bahwa ketika ia sedang bermain game, secara tiba tiba game tersebut memunculkan iklan yang memunculkan beberapa footage mengenai kelompok Hamas, keluarga Israel di bawah tekanan, dan footage yang diburamkan.

Setelah footage tersebut selesai, muncul layar hitam  dengan pesan dari Kementerian Luar Negeri Israel yang menyebutkan ""KAMI AKAN PASTIKAN MEREKA YANG BERBUAT KEJAM MENDAPAT IMBALAN SETIMPAL"".

Terdapat beberapa laporan serupa di Eropa. Anehnya semua laporan tersebut muncul dari game yang memiliki pemain mayoritas anak-anak, termasuk salah satu game yang paling populer, Angry Birds.

#perang #hamas #palestine #israel",AMAN,indodiscourse_real
